productid,avg_score,num_reviews
B00061CAPG,5.0,2
B00061CBQE,5.0,1
B00061DBE0,5.0,2
B00061DBKE,4.0,1
B00061DFEQ,4.666666666666667,3
B00061DNHA,5.0,1
B00061E7UC,4.0,1
B00061EEMI,5.0,1
B00061EMNE,3.5,2
B00061EMX4,4.285714285714286,7
B00061EN92,5.0,1
B00061ENEC,4.517241379310345,29
B00061ENEM,4.333333333333333,3
B00061ENJW,2.5,2
B00061ENSS,5.0,1
B00061EOH8,4.5,2
B00061EOHI,3.8,15
B00061EOSW,1.0,1
B00061EOVO,4.6,5
B00061EP1I,3.0,1
B00061EPKE,4.583333333333333,12
B00061EPLI,4.333333333333333,3
B00061EPN6,5.0,3
B00061EPZO,4.642857142857143,14
B00061EQNA,4.25,8
B00061EQOO,5.0,1
B00061EQSA,5.0,1
B00061ER5C,5.0,1
B00061ERYS,5.0,1
B00061ESLK,5.0,2
B00061ETNC,2.5,2
B00061ETWS,4.0,4
B00061EU1I,5.0,1
B00061EU6S,4.0,1
B00061EUBI,4.6,5
B00061EUN6,4.4,25
B00061EV4O,5.0,1
B00061EVNA,4.5,2
B00061EVPS,3.6666666666666665,3
B00061EW20,5.0,1
B00061EXBU,4.2,5
B00061EXM4,4.666666666666667,3
B00061EXME,3.0,4
B00061EXRY,3.0,2
B00061EY3M,4.0,1
B00061EYDW,3.5,2
B00061EYFA,5.0,2
B00061EYVO,5.0,1
B00061EZ72,5.0,2
B00061EZBS,4.705882352941177,17
B00061EZRC,3.7142857142857144,7
B00061F1K2,4.0,1
B00061I67C,5.0,1
B00061I6C2,5.0,1
B00061I6MW,5.0,1
B00061I6UE,3.0,1
B00061I74Y,3.0,1
B00061I7DU,1.0,1
B00061IS2A,5.0,1
B00061KXUA,4.444444444444445,9
B00061KXV4,4.625,8
B00061KYD6,3.0,2
B00061KYHW,4.444444444444445,9
B00061KYLS,5.0,1
B00061KYTU,4.384615384615385,13
B00061KYVI,5.0,3
B00061KYYK,3.5,2
B00061KZ1M,4.75,12
B00061KZ2G,5.0,8
B00061KZ44,5.0,5
B00061KZJE,5.0,1
B00061KZLC,5.0,3
B00061KZOE,4.428571428571429,7
B00061MISK,3.0,4
B00061MITO,3.6666666666666665,3
B00061MIYY,4.0,1
B00061MIZ8,2.0,1
B00061MRB8,4.285714285714286,14
B00061MRU4,4.428571428571429,14
B00061MUGU,3.0,2
B00061MUH4,1.0,1
B00061MUJ2,3.5,2
B00061MUNS,4.315789473684211,19
B00061MUO2,5.0,3
B00061MUR4,2.6,5
B00061MURO,5.0,2
B00061MV14,4.333333333333333,3
B00061MV1O,5.0,1
B00061MVTG,4.276595744680851,47
B00061MW36,5.0,8
B00061MW6S,3.3333333333333335,3
B00061MWKO,1.0,1
B00061MWL8,3.0,1
B00061NF3W,4.222222222222222,9
B00061NJ06,4.8,10
B00061NT4W,5.0,1
B00061R4AW,4.625,8
B00061U67A,3.0,1
B00061U684,5.0,2
B00061U68E,5.0,1
B00061U6AW,4.0,6
B00061UKJO,5.0,1
B00061UKJY,5.0,1
B00061UKKS,4.0,3
B00061UKLM,5.0,2
B00061UQAM,4.0,2
B00061UQGQ,5.0,1
B00061URQA,4.3076923076923075,13
B00061V138,3.7142857142857144,7
B00061V156,5.0,1
B00061V3H2,3.6923076923076925,13
B00061YTE6,5.0,2
B00062MSWK,3.8,5
B00062V3MQ,3.75,4
B00062XZEU,4.85,20
B0006307KY,4.0,1
B000633JMC,4.25,4
B000633KRG,5.0,2
B000633KXU,4.5,2
B000633L5M,5.0,1
B000633LFC,5.0,1
B000633NXM,3.8846153846153846,52
B000633O2C,5.0,1
B000633ONG,4.5,2
B000633ONQ,4.333333333333333,3
B000633OUE,5.0,3
B000633PLC,2.6666666666666665,3
B000633PQ2,3.857142857142857,7
B000633PQM,4.5,2
B000633PT4,5.0,3
B000633PTY,4.25,4
B000633QVG,2.3076923076923075,13
B000633R06,5.0,1
B000633RB0,5.0,1
B000633RJC,2.6666666666666665,6
B000633S78,4.909090909090909,11
B000633T6I,3.0,12
B000633T6S,3.5,8
B000633UH6,5.0,1
B000633UHG,3.0,1
B000633UNA,5.0,2
B000633UNU,5.0,2
B000633UO4,5.0,4
B000633UPS,3.625,8
B000633UQ2,4.0,1
B000633V3E,4.258064516129032,31
B000633V3O,4.444444444444445,27
B000633V3Y,5.0,1
B000633V48,4.538461538461538,13
B000633V5W,3.625,8
B000633VBG,3.0,2
B000633VBQ,3.0,2
B000633W6U,5.0,1
B000633WEW,3.75,4
B000633WN8,3.6666666666666665,3
B000633WVK,5.0,1
B000633X0U,5.0,1
B000633X4Q,2.75,8
B000633XA0,3.0,1
B000633XH8,1.5,2
B000633Y40,4.0,31
B000633Y4A,4.0,31
B000633Y4K,3.5,4
B000633Y4U,3.5,4
B000633YI6,4.0,2
B000633YIQ,5.0,2
B000633Z5I,4.6,5
B000633Z7G,4.333333333333333,3
B000633Z8A,4.476190476190476,21
B000633Z9Y,4.666666666666667,3
B000633ZA8,4.142857142857143,7
B000633ZAI,4.142857142857143,7
B000633ZB2,3.0,2
B000633ZDA,4.0,1
B000633ZFS,3.8,5
B000633ZHG,5.0,1
B000633ZI0,4.333333333333333,6
B00063402K,5.0,1
B00063411A,4.4,15
B000634160,5.0,1
B000634174,2.7,10
B0006341OC,4.5,10
B0006341OM,3.6666666666666665,3
B0006341R4,4.0,1
B0006341Z6,5.0,1
B00063425K,3.7777777777777777,9
B0006342AU,4.833333333333333,6
B0006342KA,5.0,3
B0006342KK,1.0,1
B0006342ZU,5.0,2
B00063431I,5.0,2
B00063431S,4.0,5
B000634340,4.5,2
B00063434A,3.0,1
B00063434K,4.666666666666667,15
B00063435O,5.0,1
B0006344DK,4.25,28
B0006344NK,1.0,4
B0006344NU,3.5,2
B0006345MA,2.3333333333333335,3
B0006345MK,5.0,5
B0006345OI,5.0,2
B0006345PM,5.0,5
B0006345PW,3.6,80
B0006345S4,5.0,1
B0006345SY,3.0,1
B0006345T8,5.0,2
B0006345XY,4.153846153846154,13
B0006345YI,4.5,4
B0006345Z2,4.5,4
B000634642,5.0,4
B00063464C,5.0,6
B00063464M,4.5,4
B00063464W,4.0,1
B000634656,4.5,4
B00063465Q,4.5,4
B0006346M4,5.0,1
B0006346RY,4.8,5
B0006346S8,3.4347826086956523,23
B00063480E,4.0,5
B00063480O,4.5,4
B000634818,4.0,1
B0006348DQ,4.0,1
B0006348H2,4.333333333333333,33
B0006348I6,4.75,4
B0006348IG,4.666666666666667,3
B00063490S,5.0,4
B000634926,3.0,2
B000634962,4.75,4
B0006349QW,5.0,1
B0006349W6,4.0,11
B0006349WG,4.0,11
B0006349WQ,4.0,11
B0006349ZS,4.142857142857143,7
B000634A1G,4.142857142857143,7
B000634A6Q,4.333333333333333,6
B000634CIW,5.0,1
B000634CJQ,3.75,4
B000634CK0,4.375,8
B000634CMS,3.2857142857142856,7
B000634CN2,2.0,1
B000634CO6,4.166666666666667,6
B000634CSW,5.0,1
B000634D0O,3.3333333333333335,3
B000634D0Y,1.0,1
B000634D18,1.0,1
B000634D68,5.0,2
B000634EZS,4.4,10
B000634FVG,5.0,1
B000634G06,3.0,1
B000634G8I,4.0,1
B000634GLK,5.0,2
B000634HCI,4.333333333333333,6
B000634HD2,4.7272727272727275,22
B000634IAY,1.0,1
B000634IC2,3.625,8
B000634IIG,5.0,1
B000634J3A,4.0,1
B000634J62,4.0,4
B000634J7Q,4.571428571428571,7
B000634JPI,3.6666666666666665,3
B000634LGU,5.0,1
B000634M5U,5.0,1
B000634M6Y,2.0,1
B000634MDM,5.0,1
B000635678,5.0,2
B000637TNW,5.0,1
B000637TPU,5.0,1
B000637TQE,4.0,1
B0006384W2,5.0,1
B00063850S,5.0,1
B00063DZA8,2.5,2
B00063DZT4,5.0,1
B00063E07A,1.0,3
B00063GP5K,5.0,1
B00063K0ME,2.0,1
B00063KGEG,3.5416666666666665,24
B00063KHCC,4.6,10
B00063KN76,5.0,1
B00063KNQC,4.0,1
B00063KNX0,4.379310344827586,29
B00063KO34,4.0588235294117645,17
B00063KO3E,5.0,3
B00063MSOM,1.0,1
B00063MSPG,1.0,1
B000643DVS,4.0,1
B000643E1C,3.0,2
B000643S40,4.333333333333333,3
B000643THQ,5.0,4
B00064KAAA,3.0,2
B00064KI6G,5.0,1
B00064OHYK,4.333333333333333,3
B00064OHYU,5.0,1
B00064OHZ4,4.0,3
B00064OHZE,3.75,4
B00064OHZO,2.0,2
B00064VQNU,4.4035087719298245,57
B00064VQO4,4.4035087719298245,57
B00064YZBK,4.0,1
B00065APXG,5.0,1
B00065APXQ,5.0,2
B00065APY0,5.0,1
B00065AQ3K,5.0,4
B00065AQ4O,4.0,1
B00065DFGK,5.0,1
B00065ELCM,5.0,8
B00065ELCW,5.0,6
B00065KAXG,3.0,1
B00065KAY0,5.0,1
B00065KBSK,4.857142857142857,7
B00065LI0A,3.107142857142857,28
B00065PENM,4.625,16
B00065WN9A,5.0,1
B00065XVVY,4.0,5
B0006601MA,5.0,3
B0006606V6,4.25,4
B000660LYS,5.0,1
B000660LZC,5.0,1
B000660LZM,5.0,1
B000660M10,4.5,2
B000660MO2,5.0,2
B000660MPQ,4.0,5
B000660MQ0,4.125,8
B000660MQA,4.0,4
B000660MT2,4.666666666666667,3
B000669HZC,5.0,1
B00066CRRM,5.0,3
B00066CRUE,5.0,1
B00066CRXG,3.1333333333333333,15
B00066CVK0,5.0,1
B00066CX94,4.2727272727272725,11
B00066DEV0,4.5,4
B00066N8R0,5.0,2
B00066N8RA,3.0,9
B00066N9EM,4.555555555555555,9
B00066N9OC,4.666666666666667,3
B00066N9P6,5.0,1
B00066OSHO,5.0,1
B00066ZXA0,4.2,5
B000673RAC,4.111111111111111,9
B000675MP0,2.0,1
B000675N3Q,5.0,1
B00067632Q,4.166666666666667,12
B000676664,4.333333333333333,3
B000676678,5.0,1
B0006766C8,3.6666666666666665,3
B00067AD4U,5.0,4
B00067BHH2,4.0,1
B00067C0GY,1.0,1
B00067E9PO,4.5,2
B00067ED4Q,5.0,10
B00067ITNW,5.0,3
B00067LYEI,5.0,1
B00067WBGS,5.0,2
B00067ZOJY,5.0,3
B00067ZPXY,5.0,2
B00067ZQFG,5.0,5
B000687N5G,4.0,1
B000688QNE,5.0,2
B00068DSHS,4.612903225806452,31
B00068DSIC,5.0,1
B00068J9VW,3.8333333333333335,6
B00068JXPO,5.0,1
B00068K1AA,4.222222222222222,9
B00068K2OK,4.5,6
B00068K5UQ,4.444444444444445,9
B00068K63C,4.555555555555555,9
B00068K66Y,5.0,7
B00068K7UE,4.461538461538462,13
B00068PCTU,4.676470588235294,34
B00068PCU4,5.0,1
B00068QRLC,3.0,4
B00068R7W0,3.0,4
B00068U4PW,4.0,3
B00068U8LM,4.0,2
B00068UBA0,1.0,1
B00068VAK0,3.5,2
B00069C36Y,5.0,1
B00069C3BE,3.0,1
B00069IHO6,4.5,8
B00069W8UU,4.833333333333333,6
B00069ZJRE,5.0,1
B0006A7HG4,5.0,1
B0006A7HIC,3.0,1
B0006A7IAE,3.0,1
B0006A7IKY,3.0,1
B0006A9O6A,5.0,1
B0006B03GE,1.0,2
B0006B3LQI,4.25,4
B0006B4IGU,5.0,1
B0006B4IH4,5.0,2
B0006B4IHE,4.0,3
B0006B4IHO,4.555555555555555,9
B0006B4IHY,5.0,1
B0006B4III,5.0,1
B0006B4IIS,3.0,2
B0006B6U34,3.142857142857143,7
B0006B6U3O,5.0,4
B0006B6XI6,2.5,4
B0006B6XIQ,4.125,8
B0006B7E02,5.0,1
B0006BBXDQ,5.0,1
B0006BC3EY,5.0,1
B0006BCAJM,4.0,4
B0006BCUA6,3.0,1
B0006BD67W,4.4,5
B0006BDCPI,5.0,1
B0006BHIO4,4.666666666666667,3
B0006BHPE2,4.266666666666667,15
B0006BHTZW,5.0,1
B0006BHU06,5.0,1
B0006D3OX6,5.0,3
B0006DNR0Q,3.5,4
B0006DONTA,4.5,2
B0006DOO1M,3.3333333333333335,3
B0006DOO2Q,4.333333333333333,3
B0006DOO3A,4.4,5
B0006DPK88,2.6666666666666665,3
B0006DQDPW,2.625,8
B0006DQFV4,3.0,2
B0006DQG8Q,4.0,1
B0006FJLAY,4.363636363636363,11
B0006FLWXS,4.0,7
B0006FLWY2,4.6923076923076925,26
B0006FMKG6,5.0,1
B0006FS4TI,4.636363636363637,11
B0006FZCNE,4.5,4
B0006G08FA,4.5,2
B0006G1K98,4.666666666666667,3
B0006G1K9I,3.8,10
B0006G1K9S,5.0,3
B0006G1KAM,5.0,3
B0006G1KAW,3.6666666666666665,3
B0006G4S0Q,5.0,2
B0006G4SX8,3.6666666666666665,3
B0006G4SXI,5.0,1
B0006G4V26,3.3333333333333335,3
B0006G4YK0,3.2857142857142856,7
B0006G5468,2.0,1
B0006G54KY,4.0,1
B0006G54LS,2.0,1
B0006G54MC,4.0,1
B0006G54NG,5.0,1
B0006G54OA,3.6666666666666665,3
B0006G54OK,5.0,1
B0006G5KE4,4.0,5
B0006G5KEE,4.181818181818182,11
B0006G5KEO,3.75,4
B0006G5KEY,4.352941176470588,17
B0006G5KF8,4.916666666666667,12
B0006G5KFI,4.5,2
B0006G5KSA,3.0,1
B0006G5MZG,5.0,2
B0006G5N0K,3.5,4
B0006G5N0U,3.5,4
B0006G5N14,5.0,1
B0006G5N1Y,3.5,4
B0006G5NKA,5.0,1
B0006G5PGC,3.0,1
B0006G5PGM,1.0,1
B0006G5PHQ,5.0,2
B0006G5PUI,5.0,1
B0006G5QC0,5.0,2
B0006G86BS,4.5,4
B0006G86CM,4.166666666666667,12
B0006G86D6,5.0,1
B0006G9BIA,3.9,10
B0006GK8H8,3.5,16
B0006GPZA8,5.0,1
B0006GPZBC,4.0,1
B0006GPZBW,3.0,2
B0006GRB32,5.0,1
B0006GRBLY,5.0,1
B0006GRBNC,3.75,4
B0006GRBPA,4.0,1
B0006GRBQE,4.0,1
B0006GRBRS,1.0,1
B0006GRBUA,4.2,10
B0006GRBYQ,5.0,1
B0006GRBZA,5.0,1
B0006GRC0Y,3.1666666666666665,6
B0006GRC22,4.0,1
B0006GRC2C,4.0,4
B0006GSQNG,2.5,2
B0006GSQTU,3.0,1
B0006GSQYK,5.0,3
B0006GSQZ4,5.0,1
B0006GSXM0,4.75,4
B0006GSXRK,4.5,4
B0006GSXS4,4.5,2
B0006GSXVQ,5.0,1
B0006GSY1U,4.666666666666667,3
B0006GWXQM,3.0,1
B0006GWXQW,5.0,1
B0006GWXRQ,4.666666666666667,3
B0006GWXYE,4.4,5
B0006GWXYY,5.0,1
B0006GWXZS,3.0,2
B0006GWY0M,1.0,1
B0006GWY0W,5.0,1
B0006GX1KO,4.0,2
B0006GX1M2,5.0,1
B0006GXAK0,5.0,1
B0006GXFSW,1.0,1
B0006GXG18,5.0,1
B0006GXG7M,4.0,5
B0006GXGW2,5.0,1
B0006GXKLY,5.0,1
B0006GXLEK,4.25,4
B0006GXLQS,5.0,1
B0006GZA6C,4.216216216216216,37
B0006H4KR6,5.0,3
B0006H6FME,4.8,5
B0006H94P4,5.0,1
B0006H94QI,4.4,5
B0006H94RC,5.0,2
B0006H9U12,4.0,1
B0006HBR40,5.0,1
B0006HCFOG,3.0,1
B0006HCFPA,5.0,1
B0006HCFPK,5.0,1
B0006HCFPU,1.0,1
B0006HCFSM,4.5,2
B0006HCFT6,5.0,1
B0006HCG04,4.0,2
B0006HFPOS,5.0,1
B0006HHT4M,5.0,1
B0006HHTD8,3.0,1
B0006HHTTW,3.0,1
B0006HVB96,3.75,4
B0006HVB9G,4.25,4
B0006HXLZ8,3.0,1
B0006I5M2M,4.251461988304094,171
B0006I75TK,5.0,1
B0006I8J5E,5.0,3
B0006I8O8G,5.0,5
B0006IDJAO,3.0,1
B0006IIQSO,5.0,2
B0006IQL5Y,5.0,1
B0006IYHU0,3.5,2
B0006J1KWW,1.0,1
B0006J1LDA,5.0,1
B0006J32A0,4.395348837209302,86
B0006J6GWG,4.25,12
B0006J6IVA,3.0,1
B0006JKCZ8,1.0,1
B0006JKD52,2.5,2
B0006JKWJE,4.875,8
B0006JKXH0,5.0,2
B0006JMPCG,5.0,1
B0006JNQRE,4.142857142857143,7
B0006L0TC2,3.0,3
B0006L0UAS,2.5,2
B0006L0UBC,4.0,2
B0006L0UC6,4.0,2
B0006L0UCG,4.0,2
B0006L0UCQ,4.0,2
B0006L0UVM,4.1,10
B0006L0VWA,3.6666666666666665,3
B0006L2N1M,3.5,2
B0006L2T20,5.0,3
B0006L50X0,4.5,2
B0006L7Y1G,5.0,1
B0006L7Y1Q,5.0,1
B0006L7Y3O,4.0,1
B0006LKDS2,3.466666666666667,15
B0006LRZS8,5.0,3
B0006LXY38,4.2,5
B0006LYML6,5.0,2
B0006LZ2QU,4.0,3
B0006M13WG,4.447368421052632,38
B0006M13X0,4.75,8
B0006M13XK,4.447368421052632,38
B0006M4ZNA,5.0,1
B0006M4ZNK,5.0,1
B0006M5YSU,5.0,1
B0006M6V8M,4.666666666666667,3
B0006MQ63M,5.0,1
B0006MQ650,5.0,1
B0006MU872,4.25,4
B0006MU87W,4.466666666666667,15
B0006MU8E0,4.0,1
B0006MU8QS,4.0,9
B0006MU8R2,4.5,2
B0006MU8RC,5.0,3
B0006MU8RM,4.25,4
B0006MU8SG,5.0,1
B0006MU976,4.833333333333333,6
B0006MU97G,5.0,1
B0006MU97Q,4.75,4
B0006MU99E,5.0,2
B0006MU99O,5.0,1
B0006MU9AS,5.0,1
B0006MUF6G,4.285714285714286,14
B0006MUK6Q,4.0,4
B0006MVRK4,2.0,1
B0006MVRPE,4.375,16
B0006MWN6G,2.357142857142857,14
B0006MWNP2,4.254237288135593,118
B0006MWNPM,5.0,2
B0006MWNPW,4.476190476190476,21
B0006MWNQ6,4.476190476190476,21
B0006MWNQG,4.75,4
B0006MWTTW,5.0,2
B0006N2PE0,4.8,5
B0006N5DG2,4.333333333333333,3
B0006N5DGW,4.857142857142857,7
B0006N9CZK,1.0,3
B0006N9D04,5.0,3
B0006N9D0E,4.428571428571429,7
B0006N9IGI,5.0,2
B0006N9JGM,4.0,1
B0006N9JGW,5.0,1
B0006N9K9I,4.833333333333333,6
B0006N9RQO,5.0,2
B0006NE3FO,1.0,1
B0006NEA0W,4.75,4
B0006NEA2A,5.0,1
B0006NEDUO,5.0,1
B0006NEDWC,4.25,4
B0006NEDWW,5.0,2
B0006NEHLY,4.684210526315789,38
B0006NEI2C,5.0,1
B0006NEI2W,1.0,1
B0006NHWNE,3.0,1
B0006NI1NY,5.0,3
B0006NI1O8,5.0,3
B0006NI1OI,5.0,3
B0006NI1OS,5.0,3
B0006NI1P2,5.0,3
B0006NI1PC,5.0,3
B0006NI238,3.6666666666666665,3
B0006NI23S,3.6666666666666665,3
B0006NI242,3.6666666666666665,3
B0006NI24C,3.6666666666666665,3
B0006NL1C2,1.0,1
B0006NL1D6,3.5,4
B0006NL1EU,4.0,1
B0006NL1FO,3.0,1
B0006NL1GI,5.0,1
B0006NLWY4,4.5,4
B0006NLXKC,4.5,8
B0006NLXKM,4.375,8
B0006NLXL6,4.5,8
B0006NMMN4,5.0,2
B0006NMMNO,5.0,2
B0006NMMO8,5.0,2
B0006NMMOS,5.0,2
B0006NMMPC,5.0,2
B0006NMNFQ,3.6666666666666665,3
B0006NNICI,2.0,1
B0006NNJPY,4.666666666666667,3
B0006NNRUG,4.0,1
B0006NVZ8C,3.0,1
B0006NWEGE,5.0,1
B0006NXOOU,4.846153846153846,13
B0006NXXGO,3.0,2
B0006NY0PC,5.0,2
B0006NYD8Q,5.0,1
B0006NYDCM,5.0,1
B0006NZG28,5.0,1
B0006NZHZ4,5.0,1
B0006NZQWI,5.0,1
B0006NZVF0,3.0,2
B0006O00AU,5.0,1
B0006O4OIO,5.0,1
B0006OA5L4,5.0,1
B0006OCZ4E,5.0,2
B0006PKB9Y,5.0,1
B0006PKBAS,5.0,1
B0006PKHWA,5.0,4
B0006PS1SM,1.0,1
B0006PS1T6,1.0,1
B0006PXT52,5.0,1
B0006PXT5M,5.0,1
B0006PXT6G,5.0,1
B0006PXTDE,5.0,1
B0006PXTDY,5.0,1
B0006PXTE8,5.0,1
B0006PXTF2,1.0,1
B0006PXTFC,1.0,1
B0006PXTFW,1.0,1
B0006PXTHA,5.0,2
B0006PXTI4,5.0,2
B0006Q0DRI,1.5,2
B0006Q5OAY,5.0,4
B0006Q9568,4.538461538461538,13
B0006Q98PG,5.0,1
B0006Q98PQ,5.0,1
B0006Q98Q0,5.0,1
B0006Q98QA,5.0,1
B0006Q98QK,5.0,1
B0006Q98QU,5.0,1
B0006Q9OLE,1.0,1
B0006Q9OLO,1.0,1
B0006SDRRE,4.7272727272727275,66
B0006SGA2I,5.0,3
B0006SGPIW,1.0,1
B0006SJLNS,4.9411764705882355,17
B0006SJV1K,1.0,1
B0006SKCJU,4.888888888888889,9
B0006SKCVI,4.761904761904762,21
B0006SKG3M,5.0,1
B0006STN04,5.0,3
B0006STN0E,5.0,2
B0006SY9Y4,2.0,1
B0006T4I44,1.0,1
B0006TLIG0,4.4,5
B0006TLIJW,5.0,2
B0006TLJ8C,4.0,2
B0006TLJFA,2.6666666666666665,3
B0006TN00C,5.0,4
B0006TN016,4.0,1
B0006TN01G,2.5,2
B0006TN020,3.5,2
B0006TN03E,5.0,1
B0006TN06Q,1.0,1
B0006TQ2TS,4.285714285714286,7
B0006TQ3BU,5.0,1
B0006TQ3IS,5.0,1
B0006TQ3S8,5.0,1
B0006TU3FC,5.0,1
B0006TV6OE,3.5,10
B0006TVGO4,1.0,1
B0006TVP8Q,4.4,5
B0006TVYWS,4.285714285714286,7
B0006TY3XA,5.0,1
B0006U3NIU,3.878787878787879,33
B0006U3NJ4,2.888888888888889,9
B0006U6H6K,5.0,1
B0006U7SEA,4.363636363636363,22
B0006U7STA,5.0,1
B0006U7SUO,5.0,2
B0006U7SUY,5.0,1
B0006U7SVI,5.0,6
B0006U7SX6,5.0,1
B0006U7SXG,5.0,1
B0006U7SZ4,5.0,1
B0006U7T12,4.0,7
B0006U7T1C,2.357142857142857,14
B0006U7T9E,3.0,1
B0006U910O,4.333333333333333,6
B0006UBMCO,2.0,1
B0006UE0LY,1.0,1
B0006UE212,5.0,1
B0006UFY46,4.363636363636363,11
B0006UIHHW,4.5,2
B0006UIJE8,5.0,2
B0006UIJVG,4.038461538461538,26
B0006V6LEM,3.0,2
B0006V6LEW,3.0,2
B0006V6LF6,3.0,2
B0006V6LFQ,4.5,2
B0006V6LG0,4.5,2
B0006V6LGA,4.5,2
B0006V6LJW,5.0,2
B0006V8L18,4.043478260869565,23
B0006VB3S6,3.9324324324324325,74
B0006VB3SG,3.948717948717949,39
B0006VB3SQ,3.948717948717949,39
B0006VB3T0,3.6,25
B0006VB3TA,3.6,25
B0006VB3TK,3.92,25
B0006VB3TU,3.92,25
B0006VB3W2,1.0,1
B0006VB3WC,4.125,8
B0006VB41M,1.0,1
B0006VBEA8,1.0,1
B0006VBEAI,1.0,1
B0006VBEAS,1.0,1
B0006VBXCC,3.6,5
B0006VCIBW,5.0,1
B0006VL0TI,1.0,1
B0006VM0KG,4.166666666666667,24
B0006VM0LU,2.5384615384615383,13
B0006VSXBG,4.48,50
B0006VSXBQ,4.48,50
B0006YXZ70,2.8,5
B0006Z7NN6,5.0,2
B0006Z7NOK,4.612676056338028,142
B0006Z7NP4,3.6666666666666665,3
B0006ZHA8E,3.5,2
B0006ZL2GU,4.25,4
B0006ZN4WU,4.294117647058823,17
B0006ZN4XE,3.8333333333333335,24
B0006ZN4Z2,4.9,20
B0006ZN50Q,4.285714285714286,7
B0006ZN51U,4.0,4
B0006ZN52E,4.78125,32
B0006ZN52Y,5.0,1
B0006ZN538,4.515625,64
B0006ZNO0M,4.5,2
B0006ZRPKM,5.0,1
B0006ZSXMQ,5.0,4
B0006ZWSYA,3.6666666666666665,3
B000701HM8,5.0,1
B000701LPG,5.0,1
B00070JZK4,5.0,1
B00070P9ZE,4.6,10
B00073IMAU,3.0,1
B00073IV6A,3.0,1
B00073IVAQ,4.251461988304094,171
B00073J0EW,5.0,1
B00073JVFU,4.251461988304094,171
B00073MFRQ,5.0,1
B00074Q2LK,4.0,1
B00074VST6,4.0,1
B00074W3C2,4.571428571428571,7
B00074W46W,5.0,1
B00075X9T2,5.0,6
B000769EWW,4.0,1
B00076HSMK,4.666666666666667,3
B00076HU6E,1.0,3
B00076KQ56,4.666666666666667,3
B00076KWQY,4.65,20
B00076NSKG,5.0,1
B00076Q8E4,5.0,1
B00076Q8F8,4.0,2
B00076TQ1G,4.25,4
B00076TQ1Q,4.25,4
B000785OAG,3.0,2
B00078N908,5.0,3
B00078N92G,4.25,4
B00078N92Q,5.0,1
B00078N93A,5.0,2
B00078N94O,4.4,5
B00078N94Y,5.0,2
B00078N95I,5.0,1
B00078N95S,5.0,1
B00078N96W,5.0,1
B00078N976,4.333333333333333,6
B00078N97G,5.0,1
B00078N97Q,5.0,1
B00078N99O,5.0,1
B00078N9A8,3.3333333333333335,3
B00078N9D0,5.0,1
B00078N9DA,5.0,1
B00078N9H6,5.0,1
B00078VALI,4.625,8
B00078VAMW,4.4,5
B00078Y3IA,5.0,1
B00078Y3IU,5.0,1
B000790CP2,4.0,4
B000793XK8,3.6666666666666665,3
B000795WP2,4.833333333333333,12
B00079PEBE,5.0,1
B0007A0AOY,4.6,55
B0007A0AP8,4.6,55
B0007A0APS,4.744897959183674,98
B0007A0AQM,4.544811320754717,424
B0007A0AQW,4.544811320754717,424
B0007A0ARG,4.615384615384615,13
B0007A0PWG,3.8,5
B0007A0PWQ,4.769230769230769,13
B0007A0PX0,4.428571428571429,7
B0007A0PXA,3.0,4
B0007A0PXK,5.0,1
B0007A3S8O,2.0,1
B0007A3S8Y,4.0,1
B0007A5SFK,2.5,2
B0007A67SC,5.0,4
B0007A697G,4.2,5
B0007A6980,4.5,4
B0007A6GCY,5.0,1
B0007A8XV6,4.111111111111111,9
B0007CG082,5.0,1
B0007CHJ3C,5.0,3
B0007CHOE6,5.0,1
B0007CHPUY,5.0,2
B0007CS4GI,4.428571428571429,7
B0007CTTB2,5.0,1
B0007CVTQ0,2.5,2
B0007CZ6AU,1.0,1
B0007DDHFK,4.75,4
B0007DFKBO,4.0,1
B0007DGHXE,1.0,1
B0007DGN6U,4.0,1
B0007DGQ62,5.0,2
B0007DGQAI,4.785714285714286,28
B0007DGQAS,5.0,1
B0007DGQB2,5.0,2
B0007DGQBM,4.75,4
B0007DGQH6,5.0,1
B0007DGQHG,4.5,6
B0007DHMU6,4.5,2
B0007G96XO,5.0,3
B0007G9FD0,4.3,20
B0007G9FEE,4.153846153846154,13
B0007G9FHQ,4.5,8
B0007GBPVU,4.75,4
B0007GFDP4,5.0,2
B0007IJE0W,4.111111111111111,18
B0007IOYDE,4.0,2
B0007IQQUS,4.583333333333333,12
B0007IQQV2,4.3125,16
B0007IQQVC,4.428571428571429,7
B0007IQQVM,3.0,2
B0007IQQWQ,3.5,6
B0007IQQXA,3.4545454545454546,22
B0007IQQXK,5.0,2
B0007IQQXU,4.888888888888889,9
B0007IR288,4.333333333333333,6
B0007KHGVY,4.857142857142857,7
B0007KHO7U,5.0,1
B0007KLGC4,4.185185185185185,27
B0007KLGCY,2.3333333333333335,3
B0007KLGEC,5.0,1
B0007KLGF6,3.5,2
B0007KLGFQ,3.2,5
B0007KLJEE,4.0,2
B0007KLK3E,5.0,1
B0007KLKEI,4.0,2
B0007KM0Z6,5.0,1
B0007KNXA2,5.0,3
B0007KNXGQ,4.0,7
B0007KQTIK,4.5,2
B0007KQY9E,5.0,3
B0007KR1AK,5.0,1
B0007KTLBM,5.0,1
B0007LNHCK,2.6666666666666665,3
